order_id,cost,kiosk_number,date_ordered
82569,7.98,4,02/11/2023
82570,2.49,4,02/11/2023
82571,16.78,1,02/11/2023
82572,20.05,1,02/11/2023
82573,14.47,1,02/11/2023
82574,15.83,4,02/11/2023
82575,14.17,1,02/11/2023
82576,4.89,3,02/11/2023
82577,17.26,2,02/11/2023
82578,21.28,4,02/11/2023
82579,6.04,1,02/11/2023
82580,2.39,1,02/11/2023
82581,10.37,4,02/11/2023
82582,10.32,2,02/11/2023
82583,4.19,4,02/11/2023
82584,20.52,2,02/11/2023
82585,10.97,2,02/11/2023
82586,12.32,1,02/11/2023
82587,4.98,1,02/11/2023
82588,9.25,2,02/11/2023
82589,9.35,2,02/11/2023
82590,11.88,2,02/11/2023
82591,8.67,1,02/11/2023
82592,8.87,2,02/11/2023
82593,4.19,2,02/11/2023
82594,10.23,1,02/11/2023
82595,8.68,2,02/11/2023
82596,10.76,3,02/11/2023
82597,6.94,3,02/11/2023
82598,12.17,1,02/11/2023
82599,12.83,3,02/11/2023
82600,9.45,1,02/11/2023
82601,12.57,4,02/11/2023
82602,19.73,2,02/11/2023
82603,23.45,4,02/11/2023
82604,14.84,3,02/11/2023
82605,5.08,3,02/11/2023
82606,14.92,2,02/11/2023
82607,13.04,2,02/11/2023
82608,15.16,3,02/11/2023
82609,19.53,2,02/11/2023
82610,7.08,3,02/11/2023
82611,7.45,4,02/11/2023
82612,11.67,4,02/11/2023
82613,10.54,2,02/11/2023
82614,11.42,1,02/11/2023
82615,19.28,1,02/11/2023
82616,15.43,1,02/11/2023
82617,9.68,4,02/11/2023
82618,20.43,4,02/11/2023
82619,10.37,4,02/11/2023
82620,14.77,4,02/11/2023
82621,12.83,3,02/11/2023
82622,13.93,1,02/11/2023
82623,10.93,1,02/11/2023
82624,9.57,4,02/11/2023
82625,16.47,3,02/11/2023
82626,12.24,3,02/11/2023
82627,10.77,3,02/11/2023
82628,19.16,3,02/11/2023
82629,16.43,1,02/11/2023
82630,18.87,1,02/11/2023
82631,8.64,3,02/11/2023
82632,15.83,4,02/11/2023
82633,16.61,2,02/11/2023
82634,8.68,2,02/11/2023
82635,6.36,4,02/11/2023
82636,7.98,2,02/11/2023
82637,31.76,4,02/11/2023
82638,8.17,2,02/11/2023
82639,18.69,1,02/11/2023
82640,7.08,1,02/11/2023
82641,4.49,3,02/11/2023
82642,19.48,1,02/11/2023
82643,17.87,4,02/11/2023
82644,18.16,1,02/11/2023
82645,10.58,3,02/11/2023
82646,13.65,4,02/11/2023
82647,14.36,4,02/11/2023
82648,26.9,2,02/11/2023
82649,30.37,4,02/11/2023
82650,10.66,3,02/11/2023
82651,18.52,1,02/11/2023
82652,16.02,3,02/11/2023
82653,7.68,2,02/11/2023
82654,15.93,3,02/11/2023
82655,24.3,2,02/11/2023
82656,1.29,4,02/11/2023
82657,13.17,4,02/11/2023
82658,13.94,2,02/11/2023
82659,14.34,1,02/11/2023
82660,17.66,3,02/11/2023
82661,22.07,2,02/11/2023
82662,7.58,2,02/11/2023
82663,16.98,3,02/11/2023
82664,14.29,4,02/11/2023
82665,9.54,4,02/11/2023
82666,8.38,4,02/11/2023
82667,14.09,2,02/11/2023
82668,4.89,3,02/11/2023
82669,9.73,3,02/11/2023
82670,13.72,1,02/11/2023
82671,14.69,4,02/12/2023
82672,14.72,3,02/12/2023
82673,7.28,3,02/12/2023
82674,2.09,2,02/12/2023
82675,1.99,2,02/12/2023
82676,13.93,2,02/12/2023
82677,13.17,3,02/12/2023
82678,2.39,4,02/12/2023
82679,14.85,1,02/12/2023
82680,2.39,1,02/12/2023
82681,2.39,4,02/12/2023
82682,4.55,4,02/12/2023
82683,19.02,2,02/12/2023
82684,19.52,1,02/12/2023
82685,15.85,2,02/12/2023
82686,13.24,3,02/12/2023
82687,9.53,1,02/12/2023
82688,5.87,2,02/12/2023
82689,9.38,2,02/12/2023
82690,16.07,1,02/12/2023
82691,17.65,4,02/12/2023
82692,23.42,1,02/12/2023
82693,20.82,3,02/12/2023
82694,8.97,2,02/12/2023
82695,20.91,2,02/12/2023
82696,4.55,3,02/12/2023
82697,17.21,3,02/12/2023
82698,10.88,2,02/12/2023
82699,10.47,4,02/12/2023
82700,15.18,3,02/12/2023
82701,18.22,1,02/12/2023
82702,3.58,1,02/12/2023
82703,11.26,3,02/12/2023
82704,6.84,1,02/12/2023
82705,5.18,2,02/12/2023
82706,23.32,2,02/12/2023
82707,29.44,4,02/12/2023
82708,6.29,2,02/12/2023
82709,2.39,1,02/12/2023
82710,19.79,4,02/12/2023
82711,2.09,4,02/12/2023
82712,17.68,3,02/12/2023
82713,14.64,4,02/12/2023
82714,1.49,2,02/12/2023
82715,19.67,2,02/12/2023
82716,6.88,2,02/12/2023
82717,9.77,4,02/12/2023
82718,2.39,4,02/12/2023
82719,14.63,2,02/12/2023
82720,18.63,2,02/12/2023
82721,9.18,2,02/12/2023
82722,11.96,4,02/12/2023
82723,18.47,3,02/12/2023
82724,28.87,4,02/12/2023
82725,28.01,2,02/12/2023
82726,4.89,2,02/12/2023
82727,15.78,3,02/12/2023
82728,1.99,2,02/12/2023
82729,13.64,2,02/12/2023
82730,8.87,1,02/12/2023
82731,6.18,2,02/12/2023
82732,21.41,1,02/12/2023
82733,13.99,3,02/12/2023
82734,16.42,4,02/12/2023
82735,7.54,3,02/12/2023
82736,20.61,3,02/12/2023
82737,6.29,3,02/12/2023
82738,7.98,4,02/12/2023
82739,14.52,3,02/12/2023
82740,5.58,1,02/12/2023
82741,10.07,1,02/12/2023
82742,10.37,2,02/12/2023
82743,21.92,1,02/12/2023
82744,10.38,4,02/12/2023
82745,15.73,1,02/12/2023
82746,1.49,4,02/12/2023
82747,6.68,1,02/12/2023
82748,18.66,3,02/12/2023
82749,16.02,2,02/12/2023
82750,16.92,4,02/12/2023
82751,18.03,4,02/12/2023
82752,7.17,4,02/12/2023
82753,4.58,4,02/12/2023
82754,28.91,2,02/12/2023
82755,28.54,1,02/12/2023
82756,6.15,3,02/12/2023
82757,13.76,3,02/12/2023
82758,14.43,3,02/12/2023
82759,3.28,1,02/12/2023
82760,26.92,2,02/12/2023
82761,25.92,4,02/12/2023
82762,15.93,3,02/12/2023
82763,20.32,2,02/12/2023
82764,13.46,1,02/12/2023
82765,2.39,3,02/12/2023
82766,19.29,2,02/12/2023
82767,16.12,4,02/12/2023
82768,11.83,3,02/12/2023
82769,20.87,2,02/12/2023
82770,6.94,2,02/12/2023
82771,14.56,1,02/12/2023
82772,19.67,1,02/12/2023
82773,12.22,4,02/12/2023
82774,17.62,2,02/12/2023
82775,19.13,4,02/12/2023
82776,25.24,3,02/12/2023
82777,7.28,2,02/12/2023
82778,8.97,3,02/12/2023
82779,20.4,4,02/12/2023
82780,15.03,4,02/12/2023
82781,11.52,4,02/12/2023
82782,15.13,4,02/12/2023
82783,3.79,1,02/12/2023
82784,13.93,1,02/12/2023
82785,12.37,3,02/12/2023
82786,6.48,1,02/12/2023
82787,11.04,1,02/12/2023
82788,14.12,1,02/12/2023
82789,8.28,3,02/12/2023
82790,16.67,1,02/12/2023
82791,15.26,1,02/12/2023
82792,4.18,3,02/12/2023
82793,7.44,1,02/12/2023
82794,7.18,3,02/12/2023
82795,11.13,2,02/12/2023
82796,17.23,1,02/12/2023
82797,11.24,1,02/12/2023
82798,14.26,3,02/12/2023
82799,15.78,3,02/12/2023
82800,13.29,4,02/12/2023
82801,10.13,3,02/12/2023
82802,22.51,3,02/12/2023
82803,4.09,4,02/12/2023
82804,17.88,1,02/12/2023
82805,5.78,4,02/12/2023
82806,10.83,2,02/12/2023
82807,19.06,3,02/12/2023
82808,5.38,2,02/12/2023
82809,12.34,4,02/12/2023
82810,18.82,2,02/12/2023
82811,2.29,3,02/12/2023
82812,7.28,4,02/12/2023
82813,16.07,3,02/12/2023
82814,14.09,3,02/12/2023
82815,13.04,2,02/12/2023
82816,16.49,1,02/12/2023
82817,24.88,4,02/12/2023
82818,15.02,4,02/12/2023
82819,7.37,1,02/12/2023
82820,23.25,3,02/12/2023
82821,14.85,3,02/12/2023
82822,6.78,4,02/12/2023
82823,14.25,2,02/12/2023
82824,14.82,3,02/12/2023
82825,17.14,4,02/12/2023
82826,21.62,4,02/12/2023
82827,8.28,1,02/12/2023
82828,2.89,3,02/12/2023
82829,15.24,2,02/12/2023
82830,13.16,4,02/12/2023
82831,4.09,1,02/12/2023
82832,14.43,1,02/12/2023
82833,21.88,2,02/12/2023
82834,4.19,3,02/12/2023
82835,13.43,4,02/12/2023
82836,19.22,1,02/12/2023
82837,9.54,4,02/12/2023
82838,14.86,4,02/12/2023
82839,27.54,1,02/12/2023
82840,17.99,1,02/12/2023
82841,10.03,3,02/12/2023
82842,12.47,4,02/12/2023
82843,24.49,2,02/12/2023
82844,11.83,3,02/12/2023
82845,19.06,3,02/12/2023
82846,24.62,3,02/12/2023
82847,2.19,2,02/12/2023
82848,15.25,1,02/12/2023
82849,11.02,4,02/12/2023
82850,12.97,3,02/12/2023
82851,10.18,2,02/12/2023
82852,6.15,4,02/12/2023
82853,8.28,4,02/12/2023
82854,6.38,2,02/12/2023
82855,10.67,1,02/12/2023
82856,9.45,4,02/12/2023
82857,10.24,4,02/12/2023
82858,4.78,3,02/12/2023
82859,15.27,1,02/12/2023
82860,11.57,1,02/12/2023
82861,20.16,2,02/12/2023
82862,6.68,2,02/12/2023
82863,3.58,2,02/12/2023
82864,13.33,1,02/12/2023
82865,11.42,4,02/12/2023
82866,5.19,2,02/12/2023
82867,12.34,2,02/12/2023
82868,12.66,4,02/12/2023
82869,14.77,1,02/12/2023
82870,9.54,2,02/12/2023
82871,12.53,4,02/12/2023
82872,11.93,1,02/12/2023
82873,2.09,1,02/12/2023
82874,13.94,2,02/12/2023
82875,19.52,3,02/12/2023
82876,14.33,2,02/12/2023
82877,16.48,3,02/12/2023
82878,11.66,3,02/12/2023
82879,22.42,2,02/12/2023
82880,8.67,1,02/12/2023
82881,25.65,1,02/12/2023
82882,8.64,3,02/12/2023
82883,13.23,2,02/12/2023
82884,19.62,3,02/12/2023
82885,18.02,2,02/12/2023
82886,10.93,2,02/12/2023
82887,11.64,3,02/12/2023
82888,10.07,3,02/12/2023
82889,14.07,4,02/12/2023
82890,8.67,4,02/12/2023
82891,17.82,2,02/12/2023
82892,6.54,3,02/12/2023
82893,17.35,3,02/12/2023
82894,10.34,3,02/12/2023
82895,6.29,3,02/12/2023
82896,4.19,4,02/12/2023
82897,12.73,1,02/12/2023
82898,9.78,2,02/12/2023
82899,8.64,4,02/12/2023
82900,14.36,3,02/12/2023
82901,8.68,4,02/12/2023
82902,20.11,4,02/12/2023
82903,16.79,1,02/12/2023
82904,14.53,1,02/12/2023
82905,9.78,4,02/12/2023
82906,6.78,4,02/12/2023
82907,6.48,2,02/12/2023
82908,11.19,1,02/12/2023
82909,15.19,4,02/12/2023
82910,20.32,4,02/12/2023
82911,9.25,4,02/12/2023
82912,10.7,4,02/12/2023
82913,21.92,1,02/12/2023
82914,17.42,3,02/12/2023
82915,20.21,1,02/12/2023
82916,20.77,2,02/12/2023
82917,6.48,2,02/12/2023
82918,27.94,3,02/12/2023
82919,31.17,3,02/12/2023
82920,4.19,4,02/12/2023
82921,6.28,1,02/12/2023
82922,22.42,4,02/12/2023
82923,11.52,4,02/13/2023
82924,21.22,2,02/13/2023
82925,24.71,2,02/13/2023
82926,14.27,3,02/13/2023
82927,13.36,4,02/13/2023
82928,9.83,1,02/13/2023
82929,18.09,4,02/13/2023
82930,1.49,3,02/13/2023
82931,9.27,4,02/13/2023
82932,2.39,1,02/13/2023
82933,11.84,4,02/13/2023
82934,8.78,4,02/13/2023
82935,9.45,1,02/13/2023
82936,15.63,1,02/13/2023
82937,18.82,3,02/13/2023
82938,15.96,1,02/13/2023
82939,15.93,1,02/13/2023
82940,14.33,4,02/13/2023
82941,16.13,4,02/13/2023
82942,12.57,2,02/13/2023
82943,9.67,3,02/13/2023
82944,17.83,4,02/13/2023
82945,26.08,4,02/13/2023
82946,9.78,4,02/13/2023
82947,12.54,1,02/13/2023
82948,23.45,1,02/13/2023
82949,15.86,4,02/13/2023
82950,16.68,3,02/13/2023
82951,14.33,3,02/13/2023
82952,27.02,1,02/13/2023
82953,22.78,2,02/13/2023
82954,4.19,3,02/13/2023
82955,11.84,4,02/13/2023
82956,9.97,2,02/13/2023
82957,9.47,2,02/13/2023
82958,17.62,4,02/13/2023
82959,32.62,1,02/13/2023
82960,4.18,4,02/13/2023
82961,6.38,1,02/13/2023
82962,11.57,1,02/13/2023
82963,9.67,2,02/13/2023
82964,19.21,3,02/13/2023
82965,17.51,4,02/13/2023
82966,10.34,4,02/13/2023
82967,19.86,2,02/13/2023
82968,23.37,1,02/13/2023
82969,19.29,4,02/13/2023
82970,2.39,1,02/13/2023
82971,6.78,3,02/13/2023
82972,9.87,4,02/13/2023
82973,9.78,1,02/13/2023
82974,9.08,2,02/13/2023
82975,9.27,2,02/13/2023
82976,5.08,4,02/13/2023
82977,7.57,1,02/13/2023
82978,2.09,3,02/13/2023
82979,14.81,2,02/13/2023
82980,7.27,4,02/13/2023
82981,29.16,4,02/13/2023
82982,2.49,3,02/13/2023
82983,14.66,3,02/13/2023
82984,6.18,4,02/13/2023
82985,7.44,4,02/13/2023
82986,6.58,2,02/13/2023
82987,2.09,4,02/13/2023
82988,4.09,4,02/13/2023
82989,5.08,4,02/13/2023
82990,9.47,4,02/13/2023
82991,8.74,1,02/13/2023
82992,2.39,3,02/13/2023
82993,1.49,1,02/13/2023
82994,12.77,1,02/13/2023
82995,9.56,3,02/13/2023
82996,20.41,3,02/13/2023
82997,15.37,4,02/13/2023
82998,24.82,3,02/13/2023
82999,3.79,1,02/13/2023
83000,31.33,4,02/13/2023
83001,16.71,4,02/13/2023
83002,29.37,3,02/13/2023
83003,14.73,2,02/13/2023
83004,14.37,3,02/13/2023
83005,25.78,1,02/13/2023
83006,6.64,1,02/13/2023
83007,16.82,4,02/13/2023
83008,18.36,1,02/13/2023
83009,9.07,4,02/13/2023
83010,5.58,4,02/13/2023
83011,8.64,1,02/13/2023
83012,13.67,1,02/13/2023
83013,7.58,4,02/13/2023
83014,7.69,1,02/13/2023
83015,2.39,4,02/13/2023
83016,9.98,4,02/13/2023
83017,17.36,2,02/13/2023
83018,13.37,4,02/13/2023
83019,6.18,1,02/13/2023
83020,8.87,1,02/13/2023
83021,16.06,3,02/13/2023
83022,12.68,2,02/13/2023
83023,13.34,4,02/13/2023
83024,5.67,3,02/13/2023
83025,7.45,4,02/13/2023
83026,16.66,3,02/13/2023
83027,19.22,2,02/13/2023
83028,15.02,3,02/13/2023
83029,12.03,1,02/13/2023
83030,8.74,3,02/13/2023
83031,34.37,4,02/13/2023
83032,19.92,3,02/13/2023
83033,24.1,2,02/13/2023
83034,27.82,2,02/13/2023
83035,27.44,3,02/13/2023
83036,10.47,2,02/13/2023
83037,13.34,1,02/13/2023
83038,8.37,3,02/13/2023
83039,6.88,1,02/13/2023
83040,5.28,2,02/13/2023
83041,14.36,3,02/13/2023
83042,12.13,3,02/13/2023
83043,6.07,4,02/13/2023
83044,7.84,1,02/13/2023
83045,9.57,3,02/13/2023
83046,5.08,2,02/13/2023
83047,10.24,2,02/13/2023
83048,14.73,4,02/13/2023
83049,16.69,1,02/13/2023
83050,12.0,3,02/13/2023
83051,6.18,4,02/13/2023
83052,13.65,2,02/13/2023
83053,24.67,4,02/13/2023
83054,14.0,2,02/13/2023
83055,11.02,2,02/13/2023
83056,4.88,1,02/13/2023
83057,6.94,2,02/13/2023
83058,19.02,2,02/13/2023
83059,20.22,4,02/13/2023
83060,11.84,2,02/13/2023
83061,15.16,2,02/13/2023
83062,4.55,1,02/13/2023
83063,7.37,4,02/13/2023
83064,7.08,2,02/13/2023
83065,20.58,4,02/13/2023
83066,14.82,3,02/13/2023
83067,14.8,2,02/13/2023
83068,16.46,4,02/13/2023
83069,8.66,4,02/13/2023
83070,10.08,3,02/13/2023
83071,23.01,4,02/13/2023
83072,21.31,3,02/13/2023
83073,8.17,2,02/13/2023
83074,12.47,3,02/13/2023
83075,1.29,2,02/13/2023
83076,8.77,3,02/13/2023
83077,13.56,4,02/13/2023
83078,11.47,1,02/13/2023
83079,15.73,4,02/13/2023
83080,2.39,2,02/13/2023
83081,13.03,2,02/13/2023
83082,6.58,2,02/13/2023
83083,14.92,2,02/13/2023
83084,16.9,2,02/13/2023
83085,13.79,3,02/13/2023
83086,14.57,1,02/13/2023
83087,6.74,4,02/13/2023
83088,12.87,1,02/13/2023
83089,6.15,2,02/13/2023
83090,29.02,3,02/13/2023
83091,6.58,4,02/13/2023
83092,11.78,3,02/13/2023
83093,20.56,1,02/13/2023
83094,11.77,2,02/13/2023
83095,8.28,3,02/13/2023
83096,18.03,4,02/13/2023
83097,16.28,2,02/13/2023
83098,9.96,1,02/13/2023
83099,23.11,2,02/13/2023
83100,19.33,4,02/13/2023
83101,2.29,3,02/13/2023
83102,12.34,1,02/13/2023
83103,13.62,1,02/13/2023
83104,15.66,2,02/13/2023
83105,15.73,4,02/13/2023
83106,27.43,3,02/13/2023
83107,20.49,4,02/13/2023
83108,20.98,2,02/13/2023
83109,13.34,3,02/13/2023
83110,13.04,1,02/13/2023
83111,14.22,3,02/13/2023
83112,11.87,4,02/13/2023
83113,13.64,2,02/13/2023
83114,5.38,4,02/13/2023
83115,11.58,4,02/13/2023
83116,11.87,2,02/13/2023
83117,4.78,4,02/13/2023
83118,8.66,2,02/13/2023
83119,14.73,2,02/13/2023
83120,7.08,2,02/13/2023
83121,15.38,2,02/13/2023
83122,12.42,3,02/13/2023
83123,6.04,3,02/13/2023
83124,23.67,2,02/13/2023
83125,26.6,1,02/13/2023
83126,11.66,4,02/13/2023
83127,13.34,2,02/13/2023
83128,26.31,2,02/13/2023
83129,9.63,2,02/13/2023
83130,6.18,2,02/13/2023
83131,10.34,3,02/13/2023
83132,13.66,4,02/13/2023
83133,8.17,3,02/13/2023
83134,15.92,1,02/13/2023
83135,20.68,1,02/13/2023
83136,1.29,4,02/13/2023
83137,4.19,3,02/13/2023
83138,20.12,4,02/13/2023
83139,22.21,1,02/13/2023
83140,11.24,2,02/13/2023
83141,19.53,4,02/13/2023
83142,19.22,4,02/13/2023
83143,8.98,1,02/13/2023
83144,4.19,4,02/13/2023
83145,14.03,2,02/13/2023
83146,9.68,4,02/13/2023
83147,12.16,1,02/13/2023
83148,6.88,2,02/13/2023
83149,16.53,1,02/13/2023
83150,16.46,2,02/13/2023
83151,13.56,3,02/13/2023
83152,8.27,1,02/13/2023
83153,14.08,4,02/13/2023
83154,14.43,3,02/13/2023
83155,16.22,2,02/13/2023
83156,6.64,1,02/13/2023
83157,6.64,1,02/13/2023
83158,20.15,1,02/13/2023
83159,17.32,1,02/13/2023
83160,6.18,1,02/13/2023
83161,8.54,3,02/13/2023
83162,15.14,4,02/13/2023
83163,8.87,2,02/13/2023
83164,7.64,2,02/13/2023
83165,19.92,4,02/13/2023
83166,8.28,1,02/13/2023
83167,8.34,4,02/13/2023
83168,13.87,1,02/13/2023
83169,29.83,3,02/13/2023
83170,16.63,2,02/13/2023
83171,9.67,3,02/13/2023
83172,4.19,2,02/13/2023
83173,18.05,4,02/13/2023
83174,17.92,4,02/13/2023
83175,16.26,1,02/13/2023
83176,11.97,1,02/13/2023
83177,19.52,4,02/13/2023
83178,2.89,2,02/13/2023
83179,19.82,1,02/13/2023
83180,18.99,2,02/13/2023
83181,14.37,3,02/13/2023
83182,11.07,1,02/13/2023
83183,15.93,1,02/13/2023
83184,9.25,3,02/13/2023
83185,21.72,1,02/13/2023
83186,9.78,2,02/13/2023
83187,16.35,3,02/13/2023
83188,19.59,4,02/13/2023
83189,2.78,4,02/14/2023
83190,8.47,3,02/14/2023
83191,13.26,4,02/14/2023
83192,18.48,1,02/14/2023
83193,14.82,3,02/14/2023
83194,5.59,1,02/14/2023
83195,14.89,1,02/14/2023
83196,7.28,4,02/14/2023
83197,8.77,3,02/14/2023
83198,8.68,3,02/14/2023
83199,30.43,2,02/14/2023
83200,2.39,1,02/14/2023
83201,13.94,2,02/14/2023
83202,21.32,1,02/14/2023
83203,2.98,4,02/14/2023
83204,4.38,1,02/14/2023
83205,4.19,4,02/14/2023
83206,13.73,2,02/14/2023
83207,12.8,2,02/14/2023
83208,10.22,4,02/14/2023
83209,14.63,1,02/14/2023
83210,9.93,2,02/14/2023
83211,13.94,2,02/14/2023
83212,25.5,4,02/14/2023
83213,16.83,4,02/14/2023
83214,22.18,2,02/14/2023
83215,31.27,3,02/14/2023
83216,4.18,3,02/14/2023
83217,12.77,2,02/14/2023
83218,7.07,2,02/14/2023
83219,5.68,4,02/14/2023
83220,11.13,3,02/14/2023
83221,6.28,4,02/14/2023
83222,21.38,3,02/14/2023
83223,23.54,4,02/14/2023
83224,11.24,1,02/14/2023
83225,23.68,1,02/14/2023
83226,26.37,3,02/14/2023
83227,11.13,1,02/14/2023
83228,5.28,2,02/14/2023
83229,18.56,1,02/14/2023
83230,17.99,3,02/14/2023
83231,31.46,4,02/14/2023
83232,19.09,2,02/14/2023
83233,18.48,2,02/14/2023
83234,11.44,2,02/14/2023
83235,16.62,1,02/14/2023
83236,13.59,2,02/14/2023
83237,13.83,1,02/14/2023
83238,15.06,1,02/14/2023
83239,9.73,2,02/14/2023
83240,22.18,4,02/14/2023
83241,17.06,1,02/14/2023
83242,9.27,2,02/14/2023
83243,11.84,4,02/14/2023
83244,15.53,3,02/14/2023
83245,23.19,1,02/14/2023
83246,21.39,3,02/14/2023
83247,2.39,2,02/14/2023
83248,18.78,4,02/14/2023
83249,9.45,2,02/14/2023
83250,10.84,4,02/14/2023
83251,4.88,3,02/14/2023
83252,4.88,1,02/14/2023
83253,14.97,3,02/14/2023
83254,10.17,4,02/14/2023
83255,21.24,2,02/14/2023
83256,19.31,1,02/14/2023
83257,4.28,1,02/14/2023
83258,10.34,1,02/14/2023
83259,14.29,2,02/14/2023
83260,12.47,3,02/14/2023
83261,13.77,3,02/14/2023
83262,15.03,4,02/14/2023
83263,14.42,3,02/14/2023
83264,21.79,1,02/14/2023
83265,7.98,3,02/14/2023
83266,29.69,4,02/14/2023
83267,20.93,4,02/14/2023
83268,21.41,2,02/14/2023
83269,7.28,1,02/14/2023
83270,14.96,2,02/14/2023
83271,5.08,4,02/14/2023
83272,6.88,4,02/14/2023
83273,23.81,2,02/14/2023
83274,38.72,3,02/14/2023
83275,15.07,3,02/14/2023
83276,15.73,3,02/14/2023
83277,15.86,4,02/14/2023
83278,12.57,2,02/14/2023
83279,32.34,3,02/14/2023
83280,18.85,3,02/14/2023
83281,17.29,4,02/14/2023
83282,23.82,3,02/14/2023
83283,14.56,4,02/14/2023
83284,7.98,2,02/14/2023
83285,8.87,1,02/14/2023
83286,10.18,3,02/14/2023
83287,8.74,3,02/14/2023
83288,22.28,3,02/14/2023
83289,26.37,2,02/14/2023
83290,5.97,2,02/14/2023
83291,14.86,2,02/14/2023
83292,13.56,1,02/14/2023
83293,10.67,2,02/14/2023
83294,2.89,3,02/14/2023
83295,23.53,2,02/14/2023
83296,10.76,4,02/14/2023
83297,24.65,2,02/14/2023
83298,13.24,2,02/14/2023
83299,8.57,2,02/14/2023
83300,2.09,2,02/14/2023
83301,11.23,4,02/14/2023
83302,21.62,4,02/14/2023
83303,15.77,4,02/14/2023
83304,7.57,2,02/14/2023
83305,6.88,3,02/14/2023
83306,16.92,2,02/14/2023
83307,8.77,3,02/14/2023
83308,14.17,4,02/14/2023
83309,6.88,1,02/14/2023
83310,16.37,4,02/14/2023
83311,13.29,4,02/14/2023
83312,4.09,4,02/14/2023
83313,2.09,4,02/14/2023
83314,5.28,1,02/14/2023
83315,12.83,2,02/14/2023
83316,8.64,3,02/14/2023
83317,14.42,4,02/14/2023
83318,13.64,3,02/14/2023
83319,13.75,2,02/14/2023
83320,14.03,3,02/14/2023
83321,18.13,2,02/14/2023
83322,15.37,2,02/14/2023
83323,11.87,1,02/14/2023
83324,17.53,3,02/14/2023
83325,23.61,4,02/14/2023
83326,13.33,3,02/14/2023
83327,6.18,3,02/14/2023
83328,28.07,3,02/14/2023
83329,15.91,1,02/14/2023
83330,23.81,2,02/14/2023
83331,7.44,1,02/14/2023
83332,6.37,4,02/14/2023
83333,11.57,1,02/14/2023
83334,14.82,4,02/14/2023
83335,7.79,3,02/14/2023
83336,20.42,1,02/14/2023
83337,26.17,2,02/14/2023
83338,6.97,1,02/14/2023
83339,10.54,1,02/14/2023
83340,11.82,1,02/14/2023
83341,5.28,1,02/14/2023
83342,13.83,3,02/14/2023
83343,22.91,2,02/14/2023
83344,19.77,3,02/14/2023
83345,19.62,4,02/14/2023
83346,6.78,1,02/14/2023
83347,14.63,4,02/14/2023
83348,12.46,3,02/14/2023
83349,7.44,4,02/14/2023
83350,12.54,4,02/14/2023
83351,2.39,4,02/14/2023
83352,7.64,3,02/14/2023
83353,18.71,4,02/14/2023
83354,17.52,4,02/14/2023
83355,12.96,1,02/14/2023
83356,7.47,2,02/14/2023
83357,13.62,4,02/14/2023
83358,15.27,1,02/14/2023
83359,28.01,4,02/14/2023
83360,24.83,2,02/14/2023
83361,10.27,4,02/14/2023
83362,14.17,2,02/14/2023
83363,4.77,3,02/14/2023
83364,22.67,2,02/14/2023
83365,8.28,3,02/14/2023
83366,3.79,3,02/14/2023
83367,15.23,2,02/14/2023
83368,22.41,3,02/14/2023
83369,14.87,1,02/14/2023
83370,9.18,2,02/14/2023
83371,11.96,3,02/14/2023
83372,17.04,1,02/14/2023
83373,2.19,4,02/14/2023
83374,12.12,3,02/14/2023
83375,1.29,2,02/14/2023
83376,7.98,3,02/14/2023
83377,5.87,3,02/14/2023
83378,6.29,1,02/14/2023
83379,21.82,4,02/14/2023
83380,2.19,4,02/14/2023
83381,12.07,4,02/14/2023
83382,9.67,4,02/14/2023
83383,20.72,3,02/14/2023
83384,2.39,3,02/14/2023
83385,7.07,3,02/14/2023
83386,13.8,3,02/14/2023
83387,20.03,3,02/14/2023
83388,2.29,2,02/14/2023
83389,16.72,4,02/14/2023
83390,18.46,2,02/14/2023
83391,8.77,3,02/14/2023
83392,23.66,4,02/14/2023
83393,7.69,2,02/14/2023
83394,19.29,4,02/14/2023
83395,13.42,1,02/14/2023
83396,7.08,2,02/14/2023
83397,20.47,4,02/14/2023
83398,13.53,2,02/14/2023
83399,13.64,4,02/14/2023
83400,22.04,1,02/14/2023
83401,7.08,4,02/14/2023
83402,16.72,4,02/14/2023
83403,17.76,4,02/14/2023
83404,22.41,1,02/14/2023
83405,8.94,3,02/14/2023
83406,26.93,1,02/14/2023
83407,6.68,4,02/14/2023
83408,23.21,4,02/14/2023
83409,8.73,4,02/14/2023
83410,7.87,2,02/14/2023
83411,9.45,2,02/14/2023
83412,12.02,1,02/14/2023
83413,24.69,4,02/14/2023
83414,13.34,2,02/14/2023
83415,7.24,3,02/14/2023
83416,8.48,2,02/14/2023
83417,16.95,3,02/14/2023
83418,11.26,3,02/14/2023
83419,16.33,4,02/14/2023
83420,13.6,2,02/14/2023
83421,4.78,4,02/14/2023
83422,13.6,4,02/14/2023
83423,16.94,3,02/14/2023
83424,13.73,1,02/14/2023
83425,17.12,2,02/14/2023
83426,10.63,3,02/14/2023
83427,12.43,1,02/14/2023
83428,16.72,1,02/14/2023
83429,7.28,1,02/14/2023
83430,14.63,1,02/14/2023
83431,4.55,1,02/14/2023
83432,10.58,1,02/14/2023
83433,19.83,2,02/14/2023
83434,16.13,3,02/14/2023
83435,12.13,2,02/14/2023
83436,27.96,2,02/14/2023
83437,23.62,1,02/14/2023
83438,22.87,2,02/14/2023
83439,15.67,2,02/14/2023
83440,11.07,4,02/14/2023
83441,1.29,2,02/14/2023
